"tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
101.0,0,18,51,0,654,287,0
102.0,0,16,53,0,658,283,0
103.0,0,14,52,0,662,282,0
104.0,0,16,46,0,668,280,0
105.0,0,18,42,0,673,277,0
106.0,0,17,40,0,676,277,0
107.0,0,17,41,0,677,275,0
108.0,0,17,42,0,678,273,0
109.0,0,16,40,0,683,271,0
110.0,0,14,37,0,689,270,0
111.0,0,13,32,0,695,270,0
112.0,0,13,28,0,700,269,0
113.0,0,13,27,0,702,268,0
114.0,0,13,26,0,704,267,0
115.0,0,13,25,0,707,265,0
116.0,0,14,25,0,709,262,0
117.0,0,12,26,0,711,261,0
118.0,0,8,27,0,717,258,0
119.0,0,8,23,0,721,258,0
120.0,0,6,24,0,724,256,0
121.0,0,7,25,0,725,253,0
122.0,0,7,24,0,727,252,0
123.0,0,7,23,0,730,250,0
124.0,0,7,22,0,731,250,0
125.0,0,5,22,0,733,250,0
126.0,0,3,21,0,736,250,0
127.0,0,4,21,0,736,249,0
128.0,0,4,20,0,737,249,0
129.0,0,4,19,0,739,248,0
130.0,0,4,18,0,741,247,0
131.0,0,4,18,0,741,247,0
132.0,0,4,19,0,741,246,0
133.0,0,4,18,0,742,246,0
134.0,0,4,17,0,743,246,0
135.0,0,4,16,0,744,246,0
136.0,0,4,15,0,746,245,0
137.0,0,3,15,0,749,243,0
138.0,0,3,14,0,751,242,0
139.0,0,3,11,0,754,242,0
140.0,0,3,10,0,755,242,0
141.0,0,3,8,0,757,242,0
142.0,0,2,5,0,761,242,0
143.0,0,2,5,0,761,242,0
144.0,0,1,5,0,762,242,0
145.0,0,1,5,0,762,242,0
146.0,0,1,6,0,762,241,0
147.0,0,0,6,0,763,241,0
148.0,0,0,6,0,763,241,0
149.0,0,0,7,0,763,240,0
150.0,0,0,6,0,764,240,0
151.0,0,0,5,0,765,240,0
152.0,0,0,5,0,765,240,0
153.0,0,0,5,0,765,240,0
154.0,0,0,5,0,765,240,0
155.0,0,0,5,0,765,240,0
156.0,0,0,5,0,765,240,0
157.0,0,0,3,0,767,240,0
158.0,0,0,1,0,769,240,0
159.0,0,0,1,0,769,240,0
160.0,0,0,1,0,769,240,0
161.0,0,0,1,0,769,240,0
162.0,0,0,1,0,769,240,0
163.0,0,0,1,0,769,240,0
164.0,0,0,1,0,769,240,0
165.0,0,0,1,0,769,240,0
166.0,0,0,1,0,769,240,0
167.0,0,0,1,0,769,240,0
168.0,0,0,1,0,769,240,0
169.0,0,0,1,0,769,240,0
170.0,0,0,0,0,770,240,0
