"run","tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1,65.0,0,14,0,0,71,915,0
1,66.0,0,14,0,0,72,914,0
1,67.0,0,14,0,0,72,914,0
1,68.0,0,14,0,0,72,914,0
1,69.0,0,14,0,0,73,913,0
1,70.0,0,13,0,0,74,913,0
1,71.0,0,13,0,0,74,913,0
1,72.0,0,15,0,0,74,911,0
1,73.0,0,13,0,0,76,911,0
1,74.0,0,14,0,0,76,910,0
1,75.0,0,16,0,0,77,907,0
1,76.0,0,15,0,0,78,907,0
1,77.0,0,14,0,0,79,907,0
1,78.0,0,16,0,0,80,904,0
1,79.0,0,17,0,0,80,903,0
1,80.0,0,16,0,0,81,903,0
1,81.0,0,15,0,0,82,903,0
1,82.0,0,16,0,0,82,902,0
1,83.0,0,15,0,0,83,902,0
1,84.0,0,17,0,0,83,900,0
1,85.0,0,17,0,0,83,900,0
1,86.0,0,17,0,0,85,898,0
1,87.0,0,19,0,0,86,895,0
1,88.0,0,20,0,0,86,894,0
1,89.0,0,22,0,0,86,892,0
1,90.0,0,22,0,0,87,891,0
1,91.0,0,24,0,0,87,889,0
1,92.0,0,26,0,0,88,886,0
1,93.0,0,25,0,0,90,885,0
1,94.0,0,26,0,0,91,883,0
1,95.0,0,26,0,0,92,882,0
1,96.0,0,25,0,0,94,881,0
1,97.0,0,26,0,0,94,880,0
1,98.0,0,24,0,0,97,879,0
1,99.0,0,22,0,0,100,878,0
1,100.0,0,21,0,0,101,878,0
1,101.0,0,21,0,0,101,878,0
1,102.0,0,24,0,0,101,875,0
1,103.0,0,24,0,0,101,875,0
1,104.0,0,25,0,0,101,874,0
1,105.0,0,23,0,0,103,874,0
1,106.0,0,24,0,0,104,872,0
1,107.0,0,26,0,0,106,868,0
1,108.0,0,23,0,0,110,867,0
1,109.0,0,23,0,0,111,866,0
1,110.0,0,23,0,0,112,865,0
1,111.0,0,22,0,0,113,865,0
1,112.0,0,20,0,0,116,864,0
1,113.0,0,19,0,0,117,864,0
1,114.0,0,21,0,0,118,861,0
1,115.0,0,19,0,0,120,861,0
1,116.0,0,21,0,0,121,858,0
1,117.0,0,20,0,0,122,858,0
1,118.0,0,20,0,0,122,858,0
1,119.0,0,19,0,0,123,858,0
1,120.0,0,19,0,0,124,857,0
1,121.0,1,18,0,0,124,857,0
1,122.0,1,17,0,0,125,857,0
1,123.0,1,15,0,0,127,857,0
1,124.0,1,15,0,0,127,857,0
1,125.0,1,16,0,0,127,856,0
1,126.0,1,16,0,0,127,856,0
1,127.0,1,14,0,0,129,856,0
1,128.0,1,12,0,0,132,855,0
1,129.0,1,11,0,0,133,855,0
1,130.0,1,10,0,0,134,855,0
1,131.0,1,10,0,0,135,854,0
1,132.0,1,11,0,0,135,853,0
1,133.0,1,10,0,0,136,853,0
1,134.0,1,10,0,0,136,853,0
1,135.0,1,7,0,0,139,853,0
1,136.0,1,7,0,0,139,853,0
1,137.0,1,6,0,0,141,852,0
1,138.0,1,6,0,0,141,852,0
1,139.0,1,6,0,0,141,852,0
1,140.0,1,6,0,0,141,852,0
1,141.0,1,5,0,0,142,852,0
1,142.0,1,5,0,0,142,852,0
1,143.0,1,5,0,0,142,852,0
1,144.0,1,5,0,0,142,852,0
1,145.0,1,7,0,0,142,850,0
1,146.0,1,8,0,0,143,848,0
1,147.0,1,8,0,0,143,848,0
1,148.0,1,8,0,0,143,848,0
1,149.0,1,8,0,0,144,847,0
1,150.0,1,8,0,0,144,847,0
1,151.0,1,8,0,0,144,847,0
1,152.0,1,7,0,0,145,847,0
1,153.0,1,6,0,0,146,847,0
1,154.0,1,6,0,0,146,847,0
1,155.0,1,7,0,0,146,846,0
1,156.0,1,7,0,0,146,846,0
1,157.0,1,7,0,0,146,846,0
1,158.0,1,6,0,0,147,846,0
1,159.0,1,7,0,0,147,845,0
1,160.0,1,8,0,0,147,844,0
1,161.0,1,7,0,0,148,844,0
1,162.0,1,7,0,0,148,844,0
1,163.0,1,9,0,0,148,842,0
1,164.0,1,9,0,0,148,842,0
1,165.0,1,10,0,0,148,841,0
1,166.0,1,9,0,0,150,840,0
1,167.0,1,8,0,0,151,840,0
1,168.0,1,8,0,0,151,840,0
1,169.0,1,9,0,0,152,838,0
1,170.0,1,8,0,0,153,838,0
1,171.0,1,9,0,0,153,837,0
1,172.0,1,9,0,0,153,837,0
1,173.0,1,9,0,0,153,837,0
1,174.0,1,10,0,0,153,836,0
1,175.0,1,12,0,0,153,834,0
1,176.0,1,13,0,0,153,833,0
1,177.0,1,15,0,0,153,831,0
1,178.0,1,15,0,0,153,831,0
1,179.0,1,16,0,0,153,830,0
1,180.0,1,17,0,0,154,828,0
1,181.0,1,16,0,0,156,827,0
1,182.0,1,16,0,0,156,827,0
1,183.0,1,16,0,0,156,827,0
1,184.0,1,13,0,0,159,827,0
1,185.0,1,14,0,0,159,826,0
1,186.0,1,15,0,0,160,824,0
1,187.0,1,14,0,0,161,824,0
1,188.0,1,14,0,0,161,824,0
1,189.0,1,14,0,0,161,824,0
1,190.0,1,13,0,0,163,823,0
1,191.0,1,13,0,0,164,822,0
1,192.0,1,12,0,0,165,822,0
1,193.0,1,12,0,0,165,822,0
1,194.0,1,12,0,0,165,822,0
1,195.0,1,11,0,0,166,822,0
1,196.0,1,10,0,0,167,822,0
1,197.0,1,9,0,0,168,822,0
1,198.0,1,9,0,0,170,820,0
1,199.0,1,9,0,0,170,820,0
1,200.0,1,11,0,0,171,817,0
1,201.0,1,10,0,0,174,815,0
1,202.0,1,10,0,0,175,814,0
1,203.0,1,11,0,0,175,813,0
1,204.0,1,11,0,0,175,813,0
1,205.0,1,11,0,0,175,813,0
1,206.0,1,11,0,0,176,812,0
1,207.0,1,11,0,0,177,811,0
1,208.0,1,11,0,0,177,811,0
1,209.0,1,11,0,0,178,810,0
1,210.0,1,11,0,0,178,810,0
1,211.0,1,11,0,0,178,810,0
1,212.0,1,10,0,0,179,810,0
1,213.0,1,10,0,0,179,810,0
1,214.0,1,10,0,0,179,810,0
1,215.0,1,10,0,0,179,810,0
1,216.0,1,10,0,0,179,810,0
1,217.0,1,10,0,0,179,810,0
1,218.0,1,12,0,0,179,808,0
1,219.0,1,10,0,0,182,807,0
1,220.0,1,10,0,0,182,807,0
1,221.0,1,8,0,0,184,807,0
1,222.0,1,7,0,0,185,807,0
1,223.0,1,6,0,0,186,807,0
1,224.0,1,5,0,0,187,807,0
1,225.0,1,5,0,0,187,807,0
1,226.0,1,5,0,0,187,807,0
1,227.0,1,4,0,0,188,807,0
1,228.0,1,3,0,0,189,807,0
1,229.0,1,3,0,0,189,807,0
1,230.0,1,3,0,0,189,807,0
1,231.0,1,4,0,0,189,806,0
1,232.0,1,4,0,0,189,806,0
1,233.0,1,4,0,0,189,806,0
1,234.0,1,4,0,0,189,806,0
1,235.0,1,4,0,0,190,805,0
1,236.0,1,4,0,0,190,805,0
1,237.0,1,4,0,0,190,805,0
1,238.0,1,4,0,0,190,805,0
1,239.0,1,2,0,0,192,805,0
1,240.0,1,0,0,0,194,805,0
