"run","tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
1,124.0,6,16,0,0,235,743,0
1,125.0,6,15,0,0,236,743,0
1,126.0,6,16,0,0,236,742,0
1,127.0,6,16,0,0,238,740,0
1,128.0,6,17,0,0,238,739,0
1,129.0,6,18,0,0,238,738,0
1,130.0,6,18,0,0,239,737,0
1,131.0,6,18,0,0,239,737,0
1,132.0,6,18,0,0,239,737,0
1,133.0,6,14,0,0,243,737,0
1,134.0,6,14,0,0,244,736,0
1,135.0,6,15,0,0,244,735,0
1,136.0,6,15,0,0,245,734,0
1,137.0,6,14,0,0,246,734,0
1,138.0,6,16,0,0,247,731,0
1,139.0,6,16,0,0,247,731,0
1,140.0,6,13,0,0,250,731,0
1,141.0,6,16,0,0,250,728,0
1,142.0,6,17,0,0,250,727,0
1,143.0,6,17,0,0,251,726,0
1,144.0,6,19,0,0,252,723,0
1,145.0,6,21,0,0,252,721,0
1,146.0,6,21,0,0,252,721,0
1,147.0,6,22,0,0,253,719,0
1,148.0,6,21,0,0,254,719,0
1,149.0,6,20,0,0,256,718,0
1,150.0,6,20,0,0,257,717,0
1,151.0,6,18,0,0,259,717,0
1,152.0,6,19,0,0,259,716,0
1,153.0,6,19,0,0,259,716,0
1,154.0,6,19,0,0,259,716,0
1,155.0,6,18,0,0,260,716,0
1,156.0,6,18,0,0,261,715,0
1,157.0,6,17,0,0,262,715,0
1,158.0,6,18,0,0,262,714,0
1,159.0,7,14,0,0,265,714,0
1,160.0,7,15,0,0,265,713,0
1,161.0,7,15,0,0,265,713,0
1,162.0,7,13,0,0,267,713,0
1,163.0,7,12,0,0,268,713,0
1,164.0,7,12,0,0,269,712,0
1,165.0,7,11,0,0,271,711,0
1,166.0,7,9,0,0,273,711,0
1,167.0,7,10,0,0,273,710,0
1,168.0,7,8,0,0,275,710,0
1,169.0,7,9,0,0,275,709,0
1,170.0,7,9,0,0,276,708,0
1,171.0,7,9,0,0,277,707,0
1,172.0,7,9,0,0,277,707,0
1,173.0,7,9,0,0,278,706,0
1,174.0,7,10,0,0,278,705,0
1,175.0,7,11,0,0,278,704,0
1,176.0,7,12,0,0,278,703,0
1,177.0,7,11,0,0,279,703,0
1,178.0,7,12,0,0,279,702,0
1,179.0,7,11,0,0,280,702,0
1,180.0,7,11,0,0,281,701,0
1,181.0,7,11,0,0,282,700,0
1,182.0,7,11,0,0,282,700,0
1,183.0,7,12,0,0,282,699,0
1,184.0,7,14,0,0,282,697,0
1,185.0,7,15,0,0,282,696,0
1,186.0,8,14,0,0,282,696,0
1,187.0,8,15,0,0,282,695,0
1,188.0,8,14,0,0,283,695,0
1,189.0,8,15,0,0,283,694,0
1,190.0,8,14,0,0,284,694,0
1,191.0,8,14,0,0,285,693,0
1,192.0,8,14,0,0,286,692,0
1,193.0,8,14,0,0,287,691,0
1,194.0,8,13,0,0,288,691,0
1,195.0,8,15,0,0,288,689,0
1,196.0,8,17,0,0,288,687,0
1,197.0,8,15,0,0,290,687,0
1,198.0,8,16,0,0,290,686,0
1,199.0,8,15,0,0,291,686,0
1,200.0,8,15,0,0,291,686,0
1,201.0,8,16,0,0,292,684,0
1,202.0,8,17,0,0,293,682,0
1,203.0,8,17,0,0,293,682,0
1,204.0,8,16,0,0,294,682,0
1,205.0,8,14,0,0,296,682,0
1,206.0,8,13,0,0,297,682,0
1,207.0,8,13,0,0,297,682,0
1,208.0,8,12,0,0,298,682,0
1,209.0,8,13,0,0,298,681,0
1,210.0,8,14,0,0,299,679,0
1,211.0,8,16,0,0,299,677,0
1,212.0,8,15,0,0,301,676,0
1,213.0,8,14,0,0,302,676,0
1,214.0,8,15,0,0,303,674,0
1,215.0,8,16,0,0,303,673,0
1,216.0,8,15,0,0,305,672,0
1,217.0,9,13,0,0,306,672,0
1,218.0,9,14,0,0,307,670,0
1,219.0,9,13,0,0,308,670,0
1,220.0,9,13,0,0,308,670,0
1,221.0,9,14,0,0,308,669,0
1,222.0,9,13,0,0,310,668,0
1,223.0,9,11,0,0,312,668,0
1,224.0,9,13,0,0,312,666,0
1,225.0,9,12,0,0,313,666,0
1,226.0,9,12,0,0,313,666,0
1,227.0,9,12,0,0,313,666,0
1,228.0,9,11,0,0,314,666,0
1,229.0,9,11,0,0,314,666,0
1,230.0,9,11,0,0,315,665,0
1,231.0,9,10,0,0,316,665,0
1,232.0,9,10,0,0,316,665,0
1,233.0,9,10,0,0,317,664,0
1,234.0,10,8,0,0,318,664,0
1,235.0,10,7,0,0,319,664,0
1,236.0,11,5,0,0,320,664,0
1,237.0,11,4,0,0,321,664,0
1,238.0,11,4,0,0,321,664,0
1,239.0,11,3,0,0,322,664,0
1,240.0,11,3,0,0,322,664,0
1,241.0,11,3,0,0,322,664,0
1,242.0,11,3,0,0,322,664,0
1,243.0,11,2,0,0,323,664,0
1,244.0,11,2,0,0,323,664,0
1,245.0,11,1,0,0,324,664,0
1,246.0,11,1,0,0,324,664,0
1,247.0,11,1,0,0,324,664,0
1,248.0,11,1,0,0,324,664,0
1,249.0,11,1,0,0,324,664,0
1,250.0,11,1,0,0,324,664,0
1,251.0,11,1,0,0,324,664,0
1,252.0,11,1,0,0,324,664,0
1,253.0,11,1,0,0,324,664,0
1,254.0,11,0,0,0,325,664,0
1,255.0,11,0,0,0,325,664,0
3,1.0,0,10,0,0,0,990,0
3,2.0,0,10,0,0,0,990,0
3,3.0,0,13,0,0,0,987,0
3,4.0,0,18,0,0,0,982,0
3,5.0,0,18,0,0,0,982,0
3,6.0,0,18,0,0,0,982,0
3,7.0,0,19,0,0,0,981,0
3,8.0,0,19,0,0,0,981,0
3,9.0,0,19,0,0,0,981,0
3,10.0,0,19,0,0,0,981,0
3,11.0,0,18,0,0,1,981,0
3,12.0,0,19,0,0,1,980,0
3,13.0,0,19,0,0,1,980,0
3,14.0,0,19,0,0,2,979,0
3,15.0,0,22,0,0,2,976,0
3,16.0,0,24,0,0,3,973,0
3,17.0,0,29,0,0,3,968,0
3,18.0,0,29,0,0,4,967,0
3,19.0,0,31,0,0,5,964,0
3,20.0,0,33,0,0,6,961,0
3,21.0,0,28,0,0,13,959,0
3,22.0,0,30,0,0,13,957,0
3,23.0,0,33,0,0,13,954,0
3,24.0,0,31,0,0,16,953,0
3,25.0,0,29,0,0,21,950,0
3,26.0,0,30,0,0,21,949,0
3,27.0,0,31,0,0,21,948,0
3,28.0,0,30,0,0,23,947,0
3,29.0,0,35,0,0,23,942,0
3,30.0,0,36,0,0,23,941,0
3,31.0,0,37,0,0,24,939,0
3,32.0,0,36,0,0,26,938,0
3,33.0,0,38,0,0,27,935,0
3,34.0,0,41,0,0,27,932,0
3,35.0,0,50,0,0,27,923,0
3,36.0,0,49,0,0,30,921,0
3,37.0,0,53,0,0,33,914,0
3,38.0,0,51,0,0,37,912,0
3,39.0,0,56,0,0,37,907,0
3,40.0,0,57,0,0,39,904,0
3,41.0,0,59,0,0,42,899,0
3,42.0,0,57,0,0,44,899,0
3,43.0,0,59,0,0,46,895,0
3,44.0,0,56,0,0,50,894,0
3,45.0,0,62,0,0,50,888,0
3,46.0,0,64,0,0,53,883,0
3,47.0,0,66,0,0,55,879,0
3,48.0,2,65,0,0,57,876,0
3,49.0,2,66,0,0,59,873,0
3,50.0,2,67,0,0,62,869,0
3,51.0,2,70,0,0,63,865,0
3,52.0,2,68,0,0,65,865,0
3,53.0,2,69,0,0,66,863,0
3,54.0,2,73,0,0,68,857,0
3,55.0,2,71,0,0,71,856,0
3,56.0,3,69,0,0,79,849,0
3,57.0,3,69,0,0,82,846,0
3,58.0,4,63,0,0,88,845,0
3,59.0,4,63,0,0,90,843,0
3,60.0,4,62,0,0,92,842,0
3,61.0,6,60,0,0,95,839,0
3,62.0,6,56,0,0,100,838,0
3,63.0,6,60,0,0,100,834,0
3,64.0,7,57,0,0,104,832,0
3,65.0,7,62,0,0,104,827,0
3,66.0,7,60,0,0,111,822,0
3,67.0,7,57,0,0,116,820,0
3,68.0,7,57,0,0,121,815,0
3,69.0,7,54,0,0,125,814,0
3,70.0,7,53,0,0,127,813,0
3,71.0,7,49,0,0,132,812,0
3,72.0,7,46,0,0,136,811,0
3,73.0,7,49,0,0,136,808,0
3,74.0,7,50,0,0,137,806,0
3,75.0,7,48,0,0,144,801,0
3,76.0,7,49,0,0,144,800,0
3,77.0,7,43,0,0,150,800,0
3,78.0,7,44,0,0,154,795,0
3,79.0,7,45,0,0,155,793,0
3,80.0,7,43,0,0,157,793,0
3,81.0,7,46,0,0,158,789,0
3,82.0,7,42,0,0,162,789,0
3,83.0,7,41,0,0,164,788,0
3,84.0,7,44,0,0,167,782,0
3,85.0,7,46,0,0,167,780,0
3,86.0,7,42,0,0,172,779,0
3,87.0,7,38,0,0,176,779,0
3,88.0,7,37,0,0,178,778,0
3,89.0,7,36,0,0,183,774,0
3,90.0,7,36,0,0,183,774,0
3,91.0,7,37,0,0,184,772,0
3,92.0,7,35,0,0,186,772,0
3,93.0,7,37,0,0,186,770,0
3,94.0,7,36,0,0,189,768,0
3,95.0,7,38,0,0,190,765,0
3,96.0,7,33,0,0,196,764,0
3,97.0,7,32,0,0,197,764,0
3,98.0,7,32,0,0,197,764,0
3,99.0,7,27,0,0,202,764,0
3,100.0,8,25,0,0,204,763,0
3,101.0,8,26,0,0,204,762,0
3,102.0,8,22,0,0,208,762,0
3,103.0,8,23,0,0,208,761,0
3,104.0,8,23,0,0,208,761,0
3,105.0,8,21,0,0,212,759,0
3,106.0,8,19,0,0,214,759,0
3,107.0,8,18,0,0,215,759,0
3,108.0,8,19,0,0,215,758,0
3,109.0,8,18,0,0,217,757,0
3,110.0,8,14,0,0,221,757,0
3,111.0,8,14,0,0,221,757,0
3,112.0,8,13,0,0,222,757,0
3,113.0,8,13,0,0,222,757,0
3,114.0,8,14,0,0,223,755,0
3,115.0,8,13,0,0,224,755,0
3,116.0,8,9,0,0,229,754,0
3,117.0,8,8,0,0,230,754,0
3,118.0,8,10,0,0,230,752,0
3,119.0,8,10,0,0,230,752,0
3,120.0,8,11,0,0,230,751,0
3,121.0,8,10,0,0,231,751,0
3,122.0,8,9,0,0,232,751,0
3,123.0,8,9,0,0,232,751,0
3,124.0,8,9,0,0,233,750,0
3,125.0,8,9,0,0,233,750,0
3,126.0,8,8,0,0,234,750,0
3,127.0,8,8,0,0,234,750,0
3,128.0,8,8,0,0,234,750,0
3,129.0,8,8,0,0,234,750,0
3,130.0,8,9,0,0,235,748,0
3,131.0,8,9,0,0,236,747,0
3,132.0,8,12,0,0,236,744,0
3,133.0,8,12,0,0,236,744,0
3,134.0,8,12,0,0,236,744,0
3,135.0,8,12,0,0,238,742,0
3,136.0,8,13,0,0,238,741,0
3,137.0,8,12,0,0,239,741,0
3,138.0,8,13,0,0,239,740,0
3,139.0,8,12,0,0,240,740,0
3,140.0,8,14,0,0,240,738,0
3,141.0,8,14,0,0,241,737,0
3,142.0,8,16,0,0,241,735,0
3,143.0,8,17,0,0,241,734,0
3,144.0,8,17,0,0,242,733,0
3,145.0,8,18,0,0,243,731,0
3,146.0,8,17,0,0,244,731,0
3,147.0,8,17,0,0,244,731,0
3,148.0,8,17,0,0,244,731,0
3,149.0,8,19,0,0,244,729,0
3,150.0,8,20,0,0,244,728,0
3,151.0,8,20,0,0,246,726,0
3,152.0,8,21,0,0,247,724,0
3,153.0,8,18,0,0,250,724,0
3,154.0,8,18,0,0,250,724,0
3,155.0,8,17,0,0,251,724,0
3,156.0,8,16,0,0,252,724,0
3,157.0,8,15,0,0,253,724,0
3,158.0,8,17,0,0,253,722,0
3,159.0,8,18,0,0,253,721,0
3,160.0,8,19,0,0,253,720,0
3,161.0,8,22,0,0,255,715,0
3,162.0,9,21,0,0,255,715,0
3,163.0,9,18,0,0,258,715,0
3,164.0,9,20,0,0,258,713,0
3,165.0,9,20,0,0,259,712,0
3,166.0,9,20,0,0,260,711,0
3,167.0,9,20,0,0,260,711,0
3,168.0,9,20,0,0,260,711,0
3,169.0,9,20,0,0,260,711,0
3,170.0,10,18,0,0,262,710,0
3,171.0,10,22,0,0,263,705,0
3,172.0,10,20,0,0,265,705,0
3,173.0,10,18,0,0,269,703,0
3,174.0,10,17,0,0,270,703,0
3,175.0,10,18,0,0,270,702,0
3,176.0,10,19,0,0,270,701,0
3,177.0,10,19,0,0,270,701,0
3,178.0,10,20,0,0,270,700,0
3,179.0,10,19,0,0,271,700,0
3,180.0,10,19,0,0,272,699,0
3,181.0,10,18,0,0,273,699,0
3,182.0,10,15,0,0,277,698,0
3,183.0,10,16,0,0,277,697,0
3,184.0,10,18,0,0,277,695,0
3,185.0,10,15,0,0,280,695,0
3,186.0,10,14,0,0,281,695,0
3,187.0,10,13,0,0,282,695,0
3,188.0,10,13,0,0,282,695,0
3,189.0,10,13,0,0,282,695,0
3,190.0,10,14,0,0,282,694,0
3,191.0,10,13,0,0,283,694,0
3,192.0,10,11,0,0,286,693,0
3,193.0,10,11,0,0,286,693,0
3,194.0,10,9,0,0,288,693,0
3,195.0,10,9,0,0,289,692,0
3,196.0,10,8,0,0,290,692,0
3,197.0,10,7,0,0,291,692,0
3,198.0,10,7,0,0,291,692,0
3,199.0,10,6,0,0,292,692,0
3,200.0,10,6,0,0,292,692,0
3,201.0,10,6,0,0,292,692,0
3,202.0,10,6,0,0,292,692,0
3,203.0,10,7,0,0,293,690,0
3,204.0,10,6,0,0,294,690,0
3,205.0,10,5,0,0,295,690,0
3,206.0,10,5,0,0,295,690,0
3,207.0,10,5,0,0,295,690,0
3,208.0,10,5,0,0,295,690,0
3,209.0,10,5,0,0,295,690,0
3,210.0,10,5,0,0,296,689,0
3,211.0,10,4,0,0,297,689,0
3,212.0,10,4,0,0,297,689,0
3,213.0,10,3,0,0,298,689,0
3,214.0,10,3,0,0,298,689,0
3,215.0,10,4,0,0,298,688,0
3,216.0,10,3,0,0,299,688,0
3,217.0,10,3,0,0,299,688,0
3,218.0,10,3,0,0,299,688,0
3,219.0,10,3,0,0,299,688,0
3,220.0,10,3,0,0,299,688,0
3,221.0,10,3,0,0,299,688,0
3,222.0,10,3,0,0,299,688,0
3,223.0,10,3,0,0,299,688,0
3,224.0,10,2,0,0,300,688,0
3,225.0,10,2,0,0,300,688,0
3,226.0,10,2,0,0,300,688,0
3,227.0,10,2,0,0,300,688,0
3,228.0,10,2,0,0,300,688,0
3,229.0,10,2,0,0,300,688,0
3,230.0,10,2,0,0,300,688,0
3,231.0,10,1,0,0,301,688,0
3,232.0,10,1,0,0,301,688,0
3,233.0,10,1,0,0,301,688,0
3,234.0,10,1,0,0,301,688,0
3,235.0,10,1,0,0,301,688,0
3,236.0,10,0,0,0,302,688,0
2,1.0,0,14,0,0,0,986,0
2,2.0,0,14,0,0,1,985,0
2,3.0,0,14,0,0,1,985,0
2,4.0,0,14,0,0,1,985,0
2,5.0,0,15,0,0,1,984,0
2,6.0,0,15,0,0,2,983,0
2,7.0,0,19,0,0,2,979,0
2,8.0,0,22,0,0,2,976,0
2,9.0,0,23,0,0,3,974,0
2,10.0,0,23,0,0,3,974,0
2,11.0,0,24,0,0,3,973,0
2,12.0,0,28,0,0,3,969,0
2,13.0,0,29,0,0,3,968,0
2,14.0,0,33,0,0,3,964,0
2,15.0,0,35,0,0,3,962,0
2,16.0,0,39,0,0,3,958,0
2,17.0,0,41,0,0,3,956,0
2,18.0,0,43,0,0,3,954,0
2,19.0,0,50,0,0,4,946,0
2,20.0,0,48,0,0,6,946,0
2,21.0,0,43,0,0,15,942,0
2,22.0,0,44,0,0,18,938,0
2,23.0,0,45,0,0,19,936,0
2,24.0,0,48,0,0,21,931,0
2,25.0,0,49,0,0,22,929,0
2,26.0,0,48,0,0,23,929,0
2,27.0,0,51,0,0,24,925,0
2,28.0,0,55,0,0,25,920,0
2,29.0,0,57,0,0,29,914,0
2,30.0,1,58,0,0,29,912,0
2,31.0,1,61,0,0,30,908,0
2,32.0,1,61,0,0,31,907,0
2,33.0,1,64,0,0,34,901,0
2,34.0,1,66,0,0,35,898,0
2,35.0,2,64,0,0,39,895,0
2,36.0,2,66,0,0,41,891,0
2,37.0,2,68,0,0,45,885,0
2,38.0,2,72,0,0,47,879,0
2,39.0,2,72,0,0,49,877,0
2,40.0,2,69,0,0,56,873,0
2,41.0,2,72,0,0,56,870,0
2,42.0,2,69,0,0,60,869,0
2,43.0,2,69,0,0,64,865,0
2,44.0,2,72,0,0,66,860,0
2,45.0,2,72,0,0,71,855,0
2,46.0,2,73,0,0,73,852,0
2,47.0,2,76,0,0,73,849,0
2,48.0,2,76,0,0,76,846,0
2,49.0,2,76,0,0,81,841,0
2,50.0,2,75,0,0,87,836,0
2,51.0,3,73,0,0,89,835,0
2,52.0,3,73,0,0,94,830,0
2,53.0,3,71,0,0,97,829,0
2,54.0,5,63,0,0,104,828,0
2,55.0,6,60,0,0,107,827,0
2,56.0,6,58,0,0,109,827,0
2,57.0,6,59,0,0,111,824,0
2,58.0,6,58,0,0,117,819,0
2,59.0,6,59,0,0,121,814,0
2,60.0,6,57,0,0,125,812,0
2,61.0,6,63,0,0,127,804,0
2,62.0,6,66,0,0,129,799,0
2,63.0,6,69,0,0,130,795,0
2,64.0,6,70,0,0,133,791,0
2,65.0,6,67,0,0,137,790,0
2,66.0,6,67,0,0,141,786,0
2,67.0,6,73,0,0,144,777,0
2,68.0,6,73,0,0,147,774,0
2,69.0,6,72,0,0,151,771,0
2,70.0,6,72,0,0,157,765,0
2,71.0,6,75,0,0,161,758,0
2,72.0,6,76,0,0,163,755,0
2,73.0,6,75,0,0,168,751,0
2,74.0,7,78,0,0,169,746,0
2,75.0,7,81,0,0,171,741,0
2,76.0,7,83,0,0,173,737,0
2,77.0,7,86,0,0,173,734,0
2,78.0,7,87,0,0,176,730,0
2,79.0,8,85,0,0,181,726,0
2,80.0,8,87,0,0,187,718,0
2,81.0,8,89,0,0,188,715,0
2,82.0,8,84,0,0,195,713,0
2,83.0,8,83,0,0,201,708,0
2,84.0,8,81,0,0,206,705,0
2,85.0,8,79,0,0,210,703,0
2,86.0,8,82,0,0,212,698,0
2,87.0,8,80,0,0,216,696,0
2,88.0,8,76,0,0,224,692,0
2,89.0,9,78,0,0,227,686,0
2,90.0,9,77,0,0,231,683,0
2,91.0,9,77,0,0,236,678,0
2,92.0,9,71,0,0,243,677,0
2,93.0,9,69,0,0,246,676,0
2,94.0,9,71,0,0,249,671,0
2,95.0,9,68,0,0,253,670,0
2,96.0,9,68,0,0,258,665,0
2,97.0,9,68,0,0,262,661,0
2,98.0,9,66,0,0,265,660,0
2,99.0,9,66,0,0,268,657,0
2,100.0,9,66,0,0,272,653,0
2,101.0,9,63,0,0,278,650,0
2,102.0,9,67,0,0,280,644,0
2,103.0,9,66,0,0,283,642,0
2,104.0,9,62,0,0,289,640,0
2,105.0,9,61,0,0,291,639,0
2,106.0,10,59,0,0,294,637,0
2,107.0,10,56,0,0,300,634,0
2,108.0,10,54,0,0,303,633,0
2,109.0,10,50,0,0,307,633,0
2,110.0,10,48,0,0,311,631,0
2,111.0,10,48,0,0,312,630,0
2,112.0,10,43,0,0,318,629,0
2,113.0,10,40,0,0,321,629,0
2,114.0,10,42,0,0,322,626,0
2,115.0,10,39,0,0,326,625,0
2,116.0,10,38,0,0,328,624,0
2,117.0,10,33,0,0,335,622,0
2,118.0,10,33,0,0,337,620,0
2,119.0,10,33,0,0,337,620,0
2,120.0,10,33,0,0,339,618,0
2,121.0,10,30,0,0,342,618,0
2,122.0,10,31,0,0,344,615,0
2,123.0,10,27,0,0,349,614,0
2,124.0,10,27,0,0,350,613,0
2,125.0,10,26,0,0,352,612,0
2,126.0,10,25,0,0,354,611,0
2,127.0,10,26,0,0,356,608,0
2,128.0,10,22,0,0,360,608,0
2,129.0,10,24,0,0,360,606,0
2,130.0,10,27,0,0,360,603,0
2,131.0,10,26,0,0,362,602,0
2,132.0,10,27,0,0,362,601,0
2,133.0,10,25,0,0,364,601,0
2,134.0,10,26,0,0,364,600,0
2,135.0,10,23,0,0,367,600,0
2,136.0,10,23,0,0,367,600,0
2,137.0,10,23,0,0,369,598,0
2,138.0,10,23,0,0,370,597,0
2,139.0,10,23,0,0,372,595,0
2,140.0,10,22,0,0,373,595,0
2,141.0,10,21,0,0,375,594,0
2,142.0,11,20,0,0,375,594,0
2,143.0,11,19,0,0,377,593,0
2,144.0,11,17,0,0,379,593,0
2,145.0,11,17,0,0,379,593,0
2,146.0,11,16,0,0,380,593,0
2,147.0,11,15,0,0,381,593,0
2,148.0,11,12,0,0,384,593,0
2,149.0,11,12,0,0,384,593,0
2,150.0,11,11,0,0,385,593,0
2,151.0,12,8,0,0,387,593,0
2,152.0,12,8,0,0,388,592,0
2,153.0,12,9,0,0,388,591,0
2,154.0,12,9,0,0,388,591,0
2,155.0,12,8,0,0,389,591,0
2,156.0,12,8,0,0,389,591,0
2,157.0,12,8,0,0,389,591,0
2,158.0,12,6,0,0,391,591,0
2,159.0,12,6,0,0,392,590,0
2,160.0,12,5,0,0,393,590,0
2,161.0,12,5,0,0,393,590,0
2,162.0,12,4,0,0,394,590,0
2,163.0,12,4,0,0,394,590,0
2,164.0,12,3,0,0,395,590,0
2,165.0,12,3,0,0,395,590,0
2,166.0,12,3,0,0,395,590,0
2,167.0,12,3,0,0,395,590,0
2,168.0,12,3,0,0,395,590,0
2,169.0,12,3,0,0,395,590,0
2,170.0,12,3,0,0,395,590,0
2,171.0,12,4,0,0,395,589,0
2,172.0,12,4,0,0,395,589,0
2,173.0,12,3,0,0,396,589,0
2,174.0,12,2,0,0,397,589,0
2,175.0,12,2,0,0,397,589,0
2,176.0,12,2,0,0,397,589,0
2,177.0,12,2,0,0,397,589,0
2,178.0,12,2,0,0,397,589,0
2,179.0,12,2,0,0,397,589,0
2,180.0,12,1,0,0,398,589,0
2,181.0,12,1,0,0,398,589,0
2,182.0,12,1,0,0,398,589,0
2,183.0,12,1,0,0,398,589,0
2,184.0,12,1,0,0,398,589,0
2,185.0,12,1,0,0,398,589,0
2,186.0,12,1,0,0,398,589,0
2,187.0,12,1,0,0,398,589,0
2,188.0,12,0,0,0,399,589,0
