"run","tick","Dead","Hospital","InfectedvA","InfectedvB","Susceptible","Vaccinatated","Recovered"
1,254.0,0,1,0,30,476,0,504
1,255.0,0,1,0,29,476,0,505
1,256.0,0,1,0,28,475,0,507
1,257.0,0,1,0,30,472,0,508
1,258.0,0,1,0,27,471,0,512
1,259.0,0,1,0,27,471,0,512
1,260.0,0,1,0,25,471,0,514
1,261.0,0,1,0,26,469,0,515
1,262.0,0,1,0,25,469,0,516
1,263.0,0,1,0,26,468,0,516
1,264.0,0,1,0,25,468,0,517
1,265.0,0,1,0,24,468,0,518
1,266.0,0,1,0,24,468,0,518
1,267.0,0,1,0,22,466,0,522
1,268.0,0,1,0,22,466,0,522
1,269.0,0,1,0,23,465,0,522
1,270.0,0,1,0,22,465,0,523
1,271.0,0,1,0,20,465,0,525
1,272.0,0,1,0,24,460,0,526
1,273.0,0,1,0,22,459,0,529
1,274.0,0,1,0,24,457,0,529
1,275.0,0,1,0,24,455,0,531
1,276.0,0,1,0,23,455,0,532
1,277.0,0,1,0,23,455,0,532
1,278.0,0,1,0,23,454,0,533
1,279.0,0,1,0,21,454,0,535
1,280.0,0,1,0,22,453,0,535
1,281.0,0,1,0,21,453,0,536
1,282.0,0,1,0,22,451,0,537
1,283.0,0,1,0,22,450,0,538
1,284.0,0,1,0,21,450,0,539
1,285.0,0,1,0,17,450,0,543
1,286.0,0,1,0,17,449,0,544
1,287.0,0,1,0,17,449,0,544
1,288.0,0,1,0,17,449,0,544
1,289.0,0,1,0,15,449,0,546
1,290.0,0,1,0,17,447,0,546
1,291.0,0,1,0,16,447,0,547
1,292.0,0,1,0,16,447,0,547
1,293.0,0,1,0,16,447,0,547
1,294.0,0,1,0,16,447,0,547
1,295.0,0,1,0,15,447,0,548
1,296.0,0,1,0,14,447,0,549
1,297.0,0,1,0,14,447,0,549
1,298.0,0,1,0,14,447,0,549
1,299.0,0,1,0,14,447,0,549
1,300.0,0,1,0,10,447,0,553
1,301.0,0,1,0,9,446,0,555
1,302.0,0,1,0,8,446,0,556
1,303.0,0,1,0,7,446,0,557
1,304.0,0,1,0,7,446,0,557
1,305.0,0,1,0,8,445,0,557
1,306.0,0,1,0,7,445,0,558
1,307.0,0,1,0,7,445,0,558
1,308.0,0,1,0,6,445,0,559
1,309.0,0,1,0,6,445,0,559
1,310.0,0,1,0,4,445,0,561
1,311.0,0,1,0,3,445,0,562
1,312.0,0,1,0,3,445,0,562
1,313.0,0,1,0,3,445,0,562
1,314.0,0,1,0,3,445,0,562
1,315.0,0,1,0,3,445,0,562
1,316.0,0,1,0,3,445,0,562
1,317.0,0,1,0,3,445,0,562
1,318.0,0,1,0,3,444,0,563
1,319.0,0,1,0,3,444,0,563
1,320.0,0,1,0,3,444,0,563
1,321.0,0,1,0,3,444,0,563
1,322.0,0,1,0,3,444,0,563
1,323.0,0,1,0,3,444,0,563
1,324.0,0,1,0,3,444,0,563
1,325.0,0,1,0,3,444,0,563
1,326.0,0,1,0,3,444,0,563
1,327.0,0,1,0,4,443,0,563
1,328.0,0,1,0,5,442,0,563
1,329.0,0,1,0,4,442,0,564
1,330.0,0,1,0,5,441,0,564
1,331.0,0,1,0,5,441,0,564
1,332.0,0,1,0,5,441,0,564
1,333.0,0,1,0,4,441,0,565
1,334.0,0,1,0,4,441,0,565
1,335.0,0,1,0,5,440,0,565
1,336.0,0,1,0,5,440,0,565
1,337.0,0,1,0,6,439,0,565
1,338.0,0,1,0,6,439,0,565
1,339.0,0,1,0,6,439,0,565
1,340.0,0,1,0,6,439,0,565
1,341.0,0,1,0,6,439,0,565
1,342.0,0,1,0,6,439,0,565
1,343.0,0,1,0,8,437,0,565
1,344.0,0,1,0,7,437,0,566
1,345.0,0,1,0,7,437,0,566
1,346.0,0,1,0,6,437,0,567
1,347.0,0,1,0,6,437,0,567
1,348.0,0,1,0,6,437,0,567
1,349.0,0,1,0,6,437,0,567
1,350.0,0,1,0,5,437,0,568
1,351.0,0,1,0,5,437,0,568
1,352.0,0,1,0,5,437,0,568
1,353.0,0,1,0,4,437,0,569
1,354.0,0,1,0,5,436,0,569
1,355.0,0,1,0,4,436,0,570
1,356.0,0,1,0,3,436,0,571
1,357.0,0,1,0,3,436,0,571
1,358.0,0,1,0,2,436,0,572
1,359.0,0,1,0,2,436,0,572
1,360.0,0,1,0,2,436,0,572
1,361.0,0,1,0,2,436,0,572
1,362.0,0,1,0,2,436,0,572
1,363.0,0,1,0,1,436,0,573
1,364.0,0,1,0,1,436,0,573
1,365.0,0,1,0,1,436,0,573
1,366.0,0,1,0,1,436,0,573
1,367.0,0,1,0,1,436,0,573
1,368.0,0,1,0,1,436,0,573
1,369.0,0,1,0,1,436,0,573
1,370.0,0,1,0,1,436,0,573
1,371.0,0,1,0,0,436,0,574
1,372.0,0,1,0,0,436,0,574
