"run","tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
2,43.0,0,60,0,0,65,875,0
2,44.0,0,57,0,0,68,875,0
2,45.0,0,54,0,0,71,875,0
2,46.0,0,62,0,0,71,867,0
2,47.0,0,60,0,0,75,865,0
2,48.0,0,61,0,0,77,862,0
2,49.0,0,61,0,0,82,857,0
2,50.0,0,65,0,0,84,851,0
2,51.0,0,71,0,0,86,843,0
2,52.0,0,71,0,0,91,838,0
2,53.0,0,72,0,0,96,832,0
2,54.0,0,67,0,0,101,832,0
2,55.0,0,66,0,0,103,831,0
2,56.0,0,65,0,0,106,829,0
2,57.0,0,63,0,0,110,827,0
2,58.0,0,67,0,0,111,822,0
2,59.0,0,66,0,0,114,820,0
2,60.0,0,66,0,0,118,816,0
2,61.0,0,66,0,0,119,815,0
2,62.0,0,66,0,0,123,811,0
2,63.0,0,64,0,0,127,809,0
2,64.0,0,64,0,0,129,807,0
2,65.0,0,65,0,0,129,806,0
2,66.0,0,71,0,0,129,800,0
2,67.0,0,65,0,0,137,798,0
2,68.0,0,70,0,0,141,789,0
2,69.0,0,70,0,0,143,787,0
2,70.0,0,66,0,0,148,786,0
2,71.0,0,64,0,0,152,784,0
2,72.0,0,59,0,0,159,782,0
2,73.0,0,55,0,0,164,781,0
2,74.0,0,48,0,0,171,781,0
2,75.0,0,49,0,0,171,780,0
2,76.0,0,51,0,0,172,777,0
2,77.0,0,49,0,0,174,777,0
2,78.0,0,49,0,0,177,774,0
2,79.0,0,46,0,0,182,772,0
2,80.0,0,44,0,0,185,771,0
2,81.0,0,40,0,0,190,770,0
2,82.0,0,39,0,0,191,770,0
2,83.0,0,37,0,0,195,768,0
2,84.0,0,36,0,0,196,768,0
2,85.0,0,42,0,0,196,762,0
2,86.0,0,46,0,0,197,757,0
2,87.0,0,42,0,0,203,755,0
2,88.0,0,40,0,0,206,754,0
2,89.0,0,32,0,0,214,754,0
2,90.0,0,32,0,0,216,752,0
2,91.0,0,34,0,0,216,750,0
2,92.0,0,32,0,0,218,750,0
2,93.0,0,30,0,0,220,750,0
2,94.0,0,30,0,0,222,748,0
2,95.0,0,30,0,0,222,748,0
2,96.0,0,31,0,0,223,746,0
2,97.0,0,30,0,0,225,745,0
2,98.0,0,34,0,0,225,741,0
2,99.0,0,34,0,0,227,739,0
2,100.0,0,32,0,0,229,739,0
2,101.0,0,32,0,0,230,738,0
2,102.0,0,34,0,0,231,735,0
2,103.0,0,33,0,0,232,735,0
2,104.0,0,30,0,0,235,735,0
2,105.0,0,30,0,0,235,735,0
2,106.0,0,26,0,0,240,734,0
2,107.0,0,22,0,0,245,733,0
2,108.0,0,21,0,0,247,732,0
2,109.0,0,21,0,0,248,731,0
2,110.0,0,23,0,0,248,729,0
2,111.0,0,24,0,0,250,726,0
2,112.0,0,24,0,0,252,724,0
2,113.0,0,25,0,0,252,723,0
2,114.0,0,26,0,0,252,722,0
2,115.0,0,26,0,0,254,720,0
2,116.0,0,26,0,0,254,720,0
2,117.0,0,26,0,0,256,718,0
2,118.0,0,24,0,0,258,718,0
2,119.0,0,21,0,0,262,717,0
2,120.0,0,20,0,0,263,717,0
2,121.0,0,20,0,0,263,717,0
2,122.0,0,20,0,0,265,715,0
2,123.0,0,17,0,0,268,715,0
2,124.0,0,18,0,0,268,714,0
2,125.0,0,18,0,0,268,714,0
2,126.0,0,20,0,0,268,712,0
2,127.0,0,21,0,0,268,711,0
2,128.0,0,21,0,0,269,710,0
2,129.0,0,21,0,0,270,709,0
2,130.0,0,20,0,0,271,709,0
2,131.0,0,22,0,0,272,706,0
2,132.0,0,19,0,0,275,706,0
2,133.0,0,17,0,0,277,706,0
2,134.0,0,18,0,0,278,704,0
2,135.0,0,19,0,0,279,702,0
2,136.0,0,17,0,0,281,702,0
2,137.0,0,18,0,0,281,701,0
2,138.0,0,15,0,0,284,701,0
2,139.0,0,15,0,0,284,701,0
2,140.0,0,15,0,0,285,700,0
2,141.0,0,15,0,0,285,700,0
2,142.0,0,15,0,0,285,700,0
2,143.0,0,13,0,0,287,700,0
2,144.0,0,12,0,0,288,700,0
2,145.0,0,11,0,0,289,700,0
2,146.0,0,10,0,0,290,700,0
2,147.0,0,8,0,0,292,700,0
2,148.0,0,7,0,0,293,700,0
2,149.0,0,7,0,0,293,700,0
2,150.0,0,7,0,0,293,700,0
2,151.0,0,7,0,0,293,700,0
2,152.0,0,5,0,0,295,700,0
2,153.0,0,5,0,0,295,700,0
2,154.0,0,5,0,0,295,700,0
2,155.0,0,5,0,0,296,699,0
2,156.0,0,3,0,0,298,699,0
2,157.0,0,3,0,0,298,699,0
2,158.0,0,2,0,0,299,699,0
2,159.0,0,2,0,0,299,699,0
2,160.0,0,2,0,0,299,699,0
2,161.0,0,1,0,0,300,699,0
2,162.0,0,1,0,0,300,699,0
2,163.0,0,1,0,0,300,699,0
2,164.0,0,1,0,0,300,699,0
2,165.0,0,1,0,0,300,699,0
2,166.0,0,1,0,0,300,699,0
2,167.0,0,1,0,0,300,699,0
2,168.0,0,1,0,0,300,699,0
2,169.0,0,1,0,0,300,699,0
2,170.0,0,1,0,0,300,699,0
2,171.0,0,1,0,0,300,699,0
2,172.0,0,1,0,0,300,699,0
2,173.0,0,2,0,0,300,698,0
2,174.0,0,2,0,0,300,698,0
2,175.0,0,2,0,0,300,698,0
2,176.0,0,1,0,0,301,698,0
2,177.0,0,1,0,0,301,698,0
2,178.0,0,1,0,0,301,698,0
2,179.0,0,1,0,0,301,698,0
2,180.0,0,1,0,0,301,698,0
2,181.0,0,1,0,0,301,698,0
2,182.0,0,1,0,0,301,698,0
2,183.0,0,1,0,0,301,698,0
2,184.0,0,2,0,0,301,697,0
2,185.0,0,2,0,0,301,697,0
2,186.0,0,2,0,0,301,697,0
2,187.0,0,2,0,0,301,697,0
2,188.0,0,2,0,0,301,697,0
2,189.0,0,2,0,0,301,697,0
2,190.0,0,2,0,0,301,697,0
2,191.0,0,2,0,0,301,697,0
2,192.0,0,2,0,0,301,697,0
2,193.0,0,2,0,0,301,697,0
2,194.0,0,1,0,0,302,697,0
2,195.0,0,1,0,0,302,697,0
2,196.0,0,1,0,0,302,697,0
2,197.0,0,1,0,0,302,697,0
2,198.0,0,1,0,0,302,697,0
2,199.0,0,1,0,0,302,697,0
2,200.0,0,1,0,0,302,697,0
2,201.0,0,1,0,0,302,697,0
2,202.0,0,1,0,0,302,697,0
2,203.0,0,1,0,0,302,697,0
2,204.0,0,1,0,0,302,697,0
2,205.0,0,0,0,0,303,697,0
2,206.0,0,0,0,0,303,697,0
