"run","tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
5,42.0,0,14,0,0,22,714,0
5,43.0,0,14,0,0,22,714,0
5,44.0,0,15,0,0,22,713,0
5,45.0,0,15,0,0,22,713,0
5,46.0,0,15,0,0,23,712,0
5,47.0,0,18,0,0,23,709,0
5,48.0,0,17,0,0,24,709,0
5,49.0,0,17,0,0,24,709,0
5,50.0,0,17,0,0,24,709,0
5,51.0,0,17,0,0,24,709,0
5,52.0,0,17,0,0,25,708,0
5,53.0,0,19,0,0,25,706,0
5,54.0,0,19,0,0,26,705,0
5,55.0,0,18,0,0,29,703,0
5,56.0,0,18,0,0,31,701,0
5,57.0,0,15,0,0,35,700,0
5,58.0,0,14,0,0,36,700,0
5,59.0,0,14,0,0,36,700,0
5,60.0,0,14,0,0,37,699,0
5,61.0,0,14,0,0,38,698,0
5,62.0,0,14,0,0,38,698,0
5,63.0,0,16,0,0,38,696,0
5,64.0,0,16,0,0,38,696,0
5,65.0,0,18,0,0,40,692,0
5,66.0,0,18,0,0,40,692,0
5,67.0,0,17,0,0,41,692,0
5,68.0,0,14,0,0,44,692,0
5,69.0,0,14,0,0,44,692,0
5,70.0,0,15,0,0,44,691,0
5,71.0,0,15,0,0,44,691,0
5,72.0,0,15,0,0,44,691,0
5,73.0,0,17,0,0,45,688,0
5,74.0,0,16,0,0,46,688,0
5,75.0,0,17,0,0,46,687,0
5,76.0,0,16,0,0,49,685,0
5,77.0,0,14,0,0,51,685,0
5,78.0,0,14,0,0,51,685,0
5,79.0,0,15,0,0,51,684,0
5,80.0,0,15,0,0,51,684,0
5,81.0,0,14,0,0,52,684,0
5,82.0,0,13,0,0,53,684,0
5,83.0,0,13,0,0,53,684,0
5,84.0,0,11,0,0,55,684,0
5,85.0,0,11,0,0,55,684,0
5,86.0,0,7,0,0,59,684,0
5,87.0,0,7,0,0,59,684,0
5,88.0,0,8,0,0,59,683,0
5,89.0,0,8,0,0,59,683,0
5,90.0,0,9,0,0,59,682,0
5,91.0,0,8,0,0,60,682,0
5,92.0,0,9,0,0,60,681,0
5,93.0,0,9,0,0,60,681,0
5,94.0,0,7,0,0,62,681,0
5,95.0,0,7,0,0,62,681,0
5,96.0,0,6,0,0,63,681,0
5,97.0,0,4,0,0,65,681,0
5,98.0,0,4,0,0,65,681,0
5,99.0,0,5,0,0,65,680,0
5,100.0,0,4,0,0,66,680,0
5,101.0,0,4,0,0,66,680,0
5,102.0,0,4,0,0,66,680,0
5,103.0,0,4,0,0,66,680,0
5,104.0,0,4,0,0,66,680,0
5,105.0,0,4,0,0,66,680,0
5,106.0,0,4,0,0,66,680,0
5,107.0,0,5,0,0,66,679,0
5,108.0,0,5,0,0,66,679,0
5,109.0,0,4,0,0,67,679,0
5,110.0,0,4,0,0,67,679,0
5,111.0,0,3,0,0,68,679,0
5,112.0,0,3,0,0,68,679,0
5,113.0,0,2,0,0,69,679,0
5,114.0,0,2,0,0,69,679,0
5,115.0,0,2,0,0,69,679,0
5,116.0,0,3,0,0,69,678,0
5,117.0,0,4,0,0,69,677,0
5,118.0,0,4,0,0,69,677,0
5,119.0,0,6,0,0,69,675,0
5,120.0,0,5,0,0,70,675,0
5,121.0,0,5,0,0,70,675,0
5,122.0,0,5,0,0,70,675,0
5,123.0,0,5,0,0,70,675,0
5,124.0,0,5,0,0,70,675,0
5,125.0,0,5,0,0,70,675,0
5,126.0,0,6,0,0,71,673,0
5,127.0,0,6,0,0,71,673,0
5,128.0,0,6,0,0,72,672,0
5,129.0,0,5,0,0,73,672,0
5,130.0,0,5,0,0,73,672,0
5,131.0,0,5,0,0,73,672,0
5,132.0,0,5,0,0,73,672,0
5,133.0,0,5,0,0,73,672,0
5,134.0,0,5,0,0,73,672,0
5,135.0,0,5,0,0,73,672,0
5,136.0,0,5,0,0,73,672,0
5,137.0,0,5,0,0,73,672,0
5,138.0,0,4,0,0,74,672,0
5,139.0,0,4,0,0,74,672,0
5,140.0,0,3,0,0,75,672,0
5,141.0,0,3,0,0,75,672,0
5,142.0,0,3,0,0,75,672,0
5,143.0,0,3,0,0,75,672,0
5,144.0,0,3,0,0,75,672,0
5,145.0,0,3,0,0,75,672,0
5,146.0,0,3,0,0,75,672,0
5,147.0,0,2,0,0,77,671,0
5,148.0,0,2,0,0,77,671,0
5,149.0,0,1,0,0,78,671,0
5,150.0,0,1,0,0,78,671,0
5,151.0,0,1,0,0,78,671,0
5,152.0,0,1,0,0,78,671,0
5,153.0,0,1,0,0,78,671,0
5,154.0,0,1,0,0,78,671,0
5,155.0,0,1,0,0,78,671,0
5,156.0,0,1,0,0,78,671,0
5,157.0,0,1,0,0,78,671,0
5,158.0,0,1,0,0,78,671,0
5,159.0,0,1,0,0,78,671,0
5,160.0,0,1,0,0,78,671,0
5,161.0,0,1,0,0,78,671,0
5,162.0,0,1,0,0,78,671,0
5,163.0,0,0,0,0,79,671,0
7,1.0,0,11,0,0,0,739,500
7,2.0,0,12,0,0,0,738,500
7,3.0,0,12,0,0,0,738,500
7,4.0,0,14,0,0,0,736,500
7,5.0,0,15,0,0,0,735,500
7,6.0,0,15,0,0,0,735,500
7,7.0,0,14,0,0,1,735,500
7,8.0,0,13,0,0,2,735,500
7,9.0,0,14,0,0,2,734,500
7,10.0,0,18,0,0,2,730,500
7,11.0,0,18,0,0,2,730,500
7,12.0,0,17,0,0,3,730,500
7,13.0,0,17,0,0,3,730,500
7,14.0,0,17,0,0,3,730,500
7,15.0,0,19,0,0,3,728,500
7,16.0,0,20,0,0,4,726,500
7,17.0,0,21,0,0,4,725,500
7,18.0,0,21,0,0,4,725,500
7,19.0,0,21,0,0,4,725,500
7,20.0,0,21,0,0,4,725,500
7,21.0,0,16,0,0,12,722,500
7,22.0,0,16,0,0,12,722,500
7,23.0,0,15,0,0,13,722,500
7,24.0,0,15,0,0,13,722,500
7,25.0,0,14,0,0,15,721,500
7,26.0,0,14,0,0,16,720,500
7,27.0,0,15,0,0,16,719,500
7,28.0,0,15,0,0,16,719,500
7,29.0,0,15,0,0,16,719,500
7,30.0,0,16,0,0,17,717,500
7,31.0,0,13,0,0,21,716,500
7,32.0,0,14,0,0,21,715,500
7,33.0,0,14,0,0,21,715,500
7,34.0,0,16,0,0,21,713,500
7,35.0,0,17,0,0,21,712,500
7,36.0,0,16,0,0,22,712,500
7,37.0,0,15,0,0,24,711,500
7,38.0,0,14,0,0,25,711,500
7,39.0,0,15,0,0,25,710,500
7,40.0,0,18,0,0,25,707,500
7,41.0,0,18,0,0,25,707,500
7,42.0,0,14,0,0,29,707,500
7,43.0,0,14,0,0,29,707,500
7,44.0,0,15,0,0,29,706,500
7,45.0,0,15,0,0,29,706,500
7,46.0,0,15,0,0,30,705,500
7,47.0,0,15,0,0,31,704,500
7,48.0,0,15,0,0,32,703,500
7,49.0,0,16,0,0,32,702,500
7,50.0,0,16,0,0,32,702,500
7,51.0,0,16,0,0,34,700,500
7,52.0,0,16,0,0,35,699,500
7,53.0,0,18,0,0,36,696,500
7,54.0,0,19,0,0,36,695,500
7,55.0,0,17,0,0,39,694,500
7,56.0,0,17,0,0,40,693,500
7,57.0,0,18,0,0,40,692,500
7,58.0,0,17,0,0,41,692,500
7,59.0,0,17,0,0,41,692,500
7,60.0,0,17,0,0,42,691,500
7,61.0,0,15,0,0,44,691,500
7,62.0,0,16,0,0,45,689,500
