"run","tick","Dead","InfectedvA","InfectedvB","Quarantined","Recovered","Susceptible","Vaccinated"
3,36.0,0,48,0,0,34,918,0
3,37.0,0,46,0,0,36,918,0
3,38.0,0,45,0,0,40,915,0
3,39.0,0,44,0,0,45,911,0
3,40.0,0,45,0,0,48,907,0
3,41.0,0,47,0,0,49,904,0
3,42.0,0,47,0,0,51,902,0
3,43.0,0,46,0,0,54,900,0
3,44.0,0,46,0,0,55,899,0
3,45.0,0,45,0,0,59,896,0
3,46.0,0,43,0,0,64,893,0
3,47.0,0,41,0,0,68,891,0
3,48.0,0,42,0,0,68,890,0
3,49.0,0,43,0,0,68,889,0
3,50.0,0,39,0,0,72,889,0
3,51.0,0,38,0,0,73,889,0
3,52.0,0,38,0,0,75,887,0
3,53.0,0,38,0,0,76,886,0
3,54.0,0,37,0,0,78,885,0
3,55.0,0,37,0,0,80,883,0
3,56.0,0,39,0,0,83,878,0
3,57.0,0,39,0,0,85,876,0
3,58.0,0,42,0,0,85,873,0
3,59.0,0,42,0,0,88,870,0
3,60.0,0,42,0,0,92,866,0
3,61.0,0,38,0,0,98,864,0
3,62.0,0,41,0,0,100,859,0
3,63.0,0,40,0,0,101,859,0
3,64.0,0,38,0,0,103,859,0
3,65.0,0,38,0,0,104,858,0
3,66.0,0,36,0,0,107,857,0
3,67.0,0,36,0,0,109,855,0
3,68.0,0,34,0,0,112,854,0
3,69.0,0,34,0,0,113,853,0
3,70.0,0,36,0,0,113,851,0
3,71.0,0,37,0,0,113,850,0
3,72.0,0,36,0,0,114,850,0
3,73.0,0,34,0,0,116,850,0
3,74.0,0,36,0,0,116,848,0
3,75.0,0,36,0,0,117,847,0
3,76.0,0,36,0,0,119,845,0
3,77.0,0,35,0,0,123,842,0
3,78.0,0,35,0,0,125,840,0
3,79.0,0,33,0,0,129,838,0
3,80.0,0,32,0,0,131,837,0
3,81.0,0,32,0,0,134,834,0
3,82.0,0,30,0,0,136,834,0
3,83.0,0,25,0,0,142,833,0
3,84.0,0,25,0,0,142,833,0
3,85.0,0,27,0,0,142,831,0
3,86.0,0,29,0,0,143,828,0
3,87.0,0,29,0,0,144,827,0
3,88.0,0,28,0,0,146,826,0
3,89.0,0,29,0,0,147,824,0
3,90.0,0,30,0,0,148,822,0
3,91.0,0,28,0,0,150,822,0
3,92.0,0,28,0,0,151,821,0
3,93.0,0,30,0,0,151,819,0
3,94.0,0,30,0,0,151,819,0
3,95.0,0,30,0,0,153,817,0
3,96.0,0,31,0,0,154,815,0
3,97.0,0,27,0,0,158,815,0
3,98.0,0,31,0,0,160,809,0
3,99.0,0,29,0,0,162,809,0
3,100.0,0,29,0,0,164,807,0
3,101.0,0,28,0,0,165,807,0
3,102.0,0,27,0,0,168,805,0
3,103.0,0,29,0,0,168,803,0
3,104.0,0,29,0,0,169,802,0
3,105.0,0,29,0,0,170,801,0
3,106.0,0,29,0,0,171,800,0
3,107.0,0,26,0,0,174,800,0
3,108.0,0,26,0,0,174,800,0
3,109.0,0,25,0,0,176,799,0
3,110.0,0,23,0,0,178,799,0
3,111.0,0,24,0,0,180,796,0
3,112.0,0,24,0,0,180,796,0
3,113.0,0,23,0,0,181,796,0
3,114.0,0,21,0,0,183,796,0
3,115.0,0,20,0,0,184,796,0
3,116.0,0,17,0,0,187,796,0
3,117.0,0,18,0,0,188,794,0
3,118.0,0,20,0,0,188,792,0
3,119.0,0,15,0,0,193,792,0
3,120.0,0,16,0,0,193,791,0
3,121.0,0,14,0,0,195,791,0
3,122.0,0,14,0,0,195,791,0
3,123.0,0,13,0,0,197,790,0
3,124.0,0,11,0,0,199,790,0
3,125.0,0,10,0,0,200,790,0
3,126.0,0,10,0,0,201,789,0
3,127.0,0,11,0,0,202,787,0
3,128.0,0,11,0,0,202,787,0
3,129.0,0,11,0,0,202,787,0
3,130.0,0,12,0,0,202,786,0
3,131.0,0,12,0,0,202,786,0
3,132.0,0,11,0,0,205,784,0
3,133.0,0,11,0,0,205,784,0
3,134.0,0,11,0,0,205,784,0
3,135.0,0,12,0,0,205,783,0
3,136.0,0,12,0,0,205,783,0
3,137.0,0,12,0,0,205,783,0
3,138.0,0,11,0,0,207,782,0
3,139.0,0,10,0,0,209,781,0
3,140.0,0,10,0,0,209,781,0
3,141.0,0,8,0,0,211,781,0
3,142.0,0,10,0,0,211,779,0
3,143.0,0,11,0,0,211,778,0
3,144.0,0,11,0,0,211,778,0
3,145.0,0,11,0,0,211,778,0
3,146.0,0,11,0,0,211,778,0
3,147.0,0,10,0,0,212,778,0
3,148.0,0,9,0,0,213,778,0
3,149.0,0,10,0,0,213,777,0
3,150.0,0,11,0,0,213,776,0
3,151.0,0,10,0,0,214,776,0
3,152.0,0,9,0,0,215,776,0
3,153.0,0,8,0,0,217,775,0
3,154.0,0,8,0,0,217,775,0
3,155.0,0,8,0,0,217,775,0
3,156.0,0,8,0,0,218,774,0
3,157.0,0,10,0,0,218,772,0
3,158.0,0,11,0,0,218,771,0
3,159.0,0,11,0,0,219,770,0
3,160.0,0,10,0,0,220,770,0
3,161.0,0,10,0,0,220,770,0
3,162.0,0,11,0,0,220,769,0
3,163.0,0,9,0,0,222,769,0
3,164.0,0,8,0,0,223,769,0
3,165.0,0,8,0,0,223,769,0
3,166.0,0,8,0,0,223,769,0
3,167.0,0,8,0,0,223,769,0
3,168.0,0,8,0,0,223,769,0
3,169.0,0,8,0,0,223,769,0
3,170.0,0,8,0,0,224,768,0
3,171.0,0,7,0,0,225,768,0
3,172.0,0,7,0,0,225,768,0
3,173.0,0,7,0,0,225,768,0
3,174.0,0,6,0,0,226,768,0
3,175.0,0,7,0,0,226,767,0
3,176.0,0,7,0,0,226,767,0
3,177.0,0,7,0,0,227,766,0
3,178.0,0,5,0,0,229,766,0
3,179.0,0,7,0,0,229,764,0
3,180.0,0,6,0,0,230,764,0
3,181.0,0,7,0,0,230,763,0
3,182.0,0,7,0,0,230,763,0
3,183.0,0,6,0,0,231,763,0
3,184.0,0,8,0,0,231,761,0
3,185.0,0,8,0,0,231,761,0
3,186.0,0,9,0,0,231,760,0
3,187.0,0,9,0,0,231,760,0
3,188.0,0,9,0,0,231,760,0
3,189.0,0,9,0,0,231,760,0
3,190.0,0,10,0,0,231,759,0
3,191.0,0,10,0,0,232,758,0
3,192.0,0,10,0,0,232,758,0
3,193.0,0,11,0,0,232,757,0
3,194.0,0,11,0,0,232,757,0
3,195.0,0,10,0,0,233,757,0
3,196.0,0,9,0,0,234,757,0
3,197.0,0,9,0,0,234,757,0
3,198.0,0,8,0,0,235,757,0
3,199.0,0,8,0,0,235,757,0
3,200.0,0,6,0,0,237,757,0
3,201.0,0,6,0,0,237,757,0
3,202.0,0,5,0,0,238,757,0
3,203.0,0,5,0,0,238,757,0
3,204.0,0,5,0,0,238,757,0
3,205.0,0,2,0,0,241,757,0
3,206.0,0,2,0,0,241,757,0
3,207.0,0,1,0,0,242,757,0
3,208.0,0,1,0,0,242,757,0
3,209.0,0,1,0,0,242,757,0
3,210.0,0,1,0,0,242,757,0
3,211.0,0,0,0,0,243,757,0
2,1.0,0,12,0,0,0,988,0
2,2.0,0,14,0,0,0,986,0
2,3.0,0,16,0,0,0,984,0
2,4.0,0,17,0,0,0,983,0
2,5.0,0,18,0,0,0,982,0
2,6.0,0,18,0,0,0,982,0
2,7.0,0,22,0,0,0,978,0
2,8.0,0,25,0,0,0,975,0
2,9.0,0,25,0,0,0,975,0
2,10.0,0,25,0,0,0,975,0
2,11.0,0,26,0,0,1,973,0
2,12.0,0,26,0,0,1,973,0
2,13.0,0,27,0,0,2,971,0
2,14.0,0,28,0,0,2,970,0
2,15.0,0,30,0,0,2,968,0
2,16.0,0,34,0,0,2,964,0
2,17.0,0,33,0,0,4,963,0
2,18.0,0,34,0,0,4,962,0
2,19.0,0,34,0,0,5,961,0
2,20.0,0,35,0,0,5,960,0
2,21.0,0,30,0,0,13,957,0
2,22.0,0,30,0,0,15,955,0
2,23.0,0,31,0,0,16,953,0
2,24.0,0,30,0,0,18,952,0
2,25.0,0,31,0,0,19,950,0
2,26.0,0,29,0,0,21,950,0
2,27.0,0,31,0,0,21,948,0
2,28.0,0,27,0,0,26,947,0
2,29.0,0,25,0,0,28,947,0
2,30.0,0,25,0,0,28,947,0
2,31.0,0,26,0,0,28,946,0
2,32.0,0,26,0,0,29,945,0
2,33.0,0,26,0,0,29,945,0
2,34.0,0,26,0,0,31,943,0
2,35.0,0,25,0,0,32,943,0
2,36.0,0,23,0,0,34,943,0
2,37.0,0,19,0,0,38,943,0
2,38.0,0,19,0,0,39,942,0
2,39.0,0,18,0,0,41,941,0
2,40.0,0,16,0,0,43,941,0
2,41.0,0,15,0,0,45,940,0
2,42.0,0,16,0,0,47,937,0
2,43.0,0,14,0,0,49,937,0
2,44.0,0,14,0,0,50,936,0
2,45.0,0,15,0,0,51,934,0
2,46.0,0,14,0,0,53,933,0
2,47.0,0,13,0,0,54,933,0
2,48.0,0,14,0,0,55,931,0
2,49.0,0,15,0,0,56,929,0
2,50.0,0,16,0,0,56,928,0
2,51.0,0,18,0,0,56,926,0
2,52.0,0,16,0,0,58,926,0
2,53.0,0,15,0,0,59,926,0
2,54.0,0,15,0,0,59,926,0
2,55.0,0,16,0,0,60,924,0
2,56.0,0,17,0,0,60,923,0
2,57.0,0,18,0,0,60,922,0
2,58.0,0,18,0,0,60,922,0
2,59.0,0,18,0,0,60,922,0
2,60.0,0,18,0,0,61,921,0
2,61.0,0,17,0,0,62,921,0
2,62.0,0,16,0,0,63,921,0
2,63.0,0,15,0,0,65,920,0
2,64.0,0,15,0,0,65,920,0
2,65.0,0,14,0,0,66,920,0
2,66.0,0,13,0,0,67,920,0
2,67.0,0,13,0,0,68,919,0
2,68.0,0,13,0,0,68,919,0
2,69.0,0,12,0,0,70,918,0
2,70.0,0,10,0,0,72,918,0
2,71.0,0,10,0,0,73,917,0
2,72.0,0,8,0,0,75,917,0
2,73.0,0,8,0,0,75,917,0
2,74.0,0,8,0,0,75,917,0
2,75.0,0,8,0,0,75,917,0
2,76.0,0,7,0,0,76,917,0
2,77.0,0,6,0,0,77,917,0
2,78.0,0,5,0,0,78,917,0
2,79.0,0,5,0,0,78,917,0
2,80.0,0,5,0,0,79,916,0
2,81.0,0,5,0,0,79,916,0
2,82.0,0,4,0,0,80,916,0
2,83.0,0,4,0,0,80,916,0
2,84.0,0,4,0,0,81,915,0
2,85.0,0,4,0,0,81,915,0
2,86.0,0,5,0,0,81,914,0
2,87.0,0,5,0,0,81,914,0
2,88.0,0,4,0,0,82,914,0
2,89.0,0,5,0,0,82,913,0
2,90.0,0,5,0,0,82,913,0
2,91.0,0,5,0,0,82,913,0
2,92.0,0,4,0,0,83,913,0
2,93.0,0,4,0,0,83,913,0
2,94.0,0,3,0,0,84,913,0
2,95.0,0,3,0,0,84,913,0
2,96.0,0,3,0,0,84,913,0
2,97.0,0,3,0,0,84,913,0
2,98.0,0,3,0,0,84,913,0
2,99.0,0,3,0,0,84,913,0
2,100.0,0,3,0,0,84,913,0
2,101.0,0,2,0,0,85,913,0
2,102.0,0,2,0,0,85,913,0
2,103.0,0,2,0,0,85,913,0
2,104.0,0,2,0,0,85,913,0
2,105.0,0,2,0,0,85,913,0
2,106.0,0,2,0,0,85,913,0
2,107.0,0,2,0,0,86,912,0
2,108.0,0,2,0,0,86,912,0
2,109.0,0,2,0,0,86,912,0
2,110.0,0,3,0,0,87,910,0
2,111.0,0,4,0,0,87,909,0
2,112.0,0,4,0,0,87,909,0
2,113.0,0,4,0,0,87,909,0
2,114.0,0,5,0,0,87,908,0
2,115.0,0,5,0,0,87,908,0
2,116.0,0,5,0,0,87,908,0
2,117.0,0,5,0,0,87,908,0
2,118.0,0,5,0,0,87,908,0
2,119.0,0,5,0,0,87,908,0
2,120.0,0,5,0,0,87,908,0
2,121.0,0,5,0,0,87,908,0
2,122.0,0,5,0,0,87,908,0
2,123.0,0,5,0,0,87,908,0
2,124.0,0,5,0,0,87,908,0
2,125.0,0,5,0,0,87,908,0
2,126.0,0,5,0,0,87,908,0
2,127.0,0,5,0,0,87,908,0
2,128.0,0,4,0,0,88,908,0
2,129.0,0,4,0,0,88,908,0
2,130.0,0,4,0,0,88,908,0
2,131.0,0,2,0,0,90,908,0
2,132.0,0,1,0,0,91,908,0
2,133.0,0,1,0,0,91,908,0
2,134.0,0,1,0,0,91,908,0
2,135.0,0,0,0,0,92,908,0
