"run","tick","Dead","Hospital","InfectedvA","InfectedvB","Susceptible","Vaccinatated","Recovered"
1,158.0,8,1,8,0,853,0,131
1,159.0,8,1,6,0,853,0,133
1,160.0,8,1,6,0,853,0,133
1,161.0,8,1,6,0,853,0,133
1,162.0,8,1,6,0,853,0,133
1,163.0,8,1,6,0,853,0,133
1,164.0,8,1,5,0,853,0,134
1,165.0,8,1,5,0,853,0,134
1,166.0,8,1,5,0,853,0,134
1,167.0,8,1,4,0,853,0,135
1,168.0,8,1,4,0,853,0,135
1,169.0,8,1,4,0,853,0,135
1,170.0,8,1,4,0,852,0,136
1,171.0,8,1,4,0,852,0,136
1,172.0,8,1,4,0,852,0,136
1,173.0,8,1,4,0,852,0,136
1,174.0,8,1,4,0,852,0,136
1,175.0,8,1,4,0,852,0,136
1,176.0,8,1,3,0,852,0,137
1,177.0,8,1,1,0,852,0,139
1,178.0,8,1,1,0,852,0,139
1,179.0,8,1,1,0,852,0,139
1,180.0,8,1,1,0,852,0,139
1,181.0,8,1,1,0,852,0,139
1,182.0,8,1,0,0,852,0,140
1,183.0,8,1,0,0,852,0,140
2,1.0,0,1,10,0,990,0,0
2,2.0,0,1,10,0,990,0,0
2,3.0,0,1,11,0,989,0,0
2,4.0,0,1,12,0,988,0,0
2,5.0,0,1,14,0,986,0,0
2,6.0,0,1,16,0,983,0,1
2,7.0,0,1,20,0,979,0,1
2,8.0,0,1,20,0,979,0,1
2,9.0,0,1,22,0,977,0,1
2,10.0,0,1,20,0,977,0,3
2,11.0,2,1,17,0,977,0,4
2,12.0,2,1,17,0,977,0,4
2,13.0,2,1,17,0,977,0,4
2,14.0,2,1,17,0,977,0,4
2,15.0,3,1,16,0,976,0,5
2,16.0,3,1,16,0,976,0,5
2,17.0,5,1,15,0,974,0,6
2,18.0,5,1,17,0,972,0,6
2,19.0,6,1,16,0,972,0,6
2,20.0,7,1,15,0,972,0,6
2,21.0,7,1,13,0,971,0,9
2,22.0,8,1,14,0,968,0,10
2,23.0,8,1,17,0,965,0,10
2,24.0,8,1,20,0,962,0,10
2,25.0,9,1,19,0,962,0,10
2,26.0,9,1,18,0,962,0,11
2,27.0,9,1,18,0,961,0,12
2,28.0,9,1,18,0,960,0,13
2,29.0,10,1,18,0,959,0,13
2,30.0,11,1,15,0,959,0,15
2,31.0,11,1,16,0,958,0,15
2,32.0,11,1,16,0,957,0,16
2,33.0,11,1,17,0,956,0,16
2,34.0,11,1,18,0,955,0,16
2,35.0,11,1,18,0,955,0,16
2,36.0,11,1,18,0,954,0,17
2,37.0,11,1,18,0,954,0,17
2,38.0,12,1,16,0,954,0,18
2,39.0,12,1,15,0,953,0,20
2,40.0,12,1,15,0,953,0,20
2,41.0,13,1,15,0,952,0,20
2,42.0,13,1,14,0,952,0,21
2,43.0,14,1,13,0,950,0,23
2,44.0,14,1,12,0,950,0,24
2,45.0,14,1,12,0,948,0,26
2,46.0,14,1,13,0,947,0,26
2,47.0,14,1,13,0,947,0,26
2,48.0,14,1,14,0,945,0,27
2,49.0,14,1,13,0,945,0,28
2,50.0,15,1,13,0,943,0,29
2,51.0,15,1,13,0,943,0,29
2,52.0,15,1,12,0,943,0,30
2,53.0,15,1,12,0,942,0,31
2,54.0,15,1,13,0,941,0,31
2,55.0,15,1,13,0,941,0,31
2,56.0,15,1,13,0,941,0,31
2,57.0,15,1,13,0,940,0,32
2,58.0,15,1,13,0,940,0,32
2,59.0,15,1,13,0,940,0,32
2,60.0,17,1,9,0,940,0,34
2,61.0,17,1,9,0,940,0,34
2,62.0,18,1,9,0,938,0,35
2,63.0,18,1,10,0,937,0,35
2,64.0,18,1,8,0,937,0,37
2,65.0,18,1,8,0,937,0,37
2,66.0,18,1,7,0,937,0,38
2,67.0,18,1,5,0,937,0,40
2,68.0,19,1,4,0,937,0,40
2,69.0,19,1,3,0,937,0,41
2,70.0,19,1,3,0,937,0,41
2,71.0,19,1,3,0,937,0,41
2,72.0,19,1,3,0,937,0,41
2,73.0,19,1,3,0,937,0,41
2,74.0,19,1,2,0,937,0,42
2,75.0,19,1,2,0,937,0,42
2,76.0,19,1,2,0,937,0,42
2,77.0,19,1,2,0,937,0,42
2,78.0,19,1,1,0,937,0,43
2,79.0,19,1,1,0,937,0,43
2,80.0,19,1,1,0,937,0,43
2,81.0,19,1,1,0,937,0,43
2,82.0,19,1,2,0,936,0,43
2,83.0,19,1,2,0,936,0,43
2,84.0,19,1,1,0,936,0,44
2,85.0,19,1,1,0,936,0,44
2,86.0,19,1,1,0,936,0,44
2,87.0,19,1,1,0,936,0,44
2,88.0,19,1,1,0,936,0,44
2,89.0,19,1,1,0,936,0,44
2,90.0,19,1,1,0,936,0,44
2,91.0,19,1,1,0,936,0,44
2,92.0,19,1,1,0,936,0,44
2,93.0,19,1,1,0,936,0,44
2,94.0,19,1,1,0,936,0,44
2,95.0,19,1,1,0,936,0,44
2,96.0,19,1,1,0,936,0,44
2,97.0,19,1,1,0,936,0,44
2,98.0,19,1,1,0,936,0,44
2,99.0,19,1,1,0,936,0,44
2,100.0,19,1,1,0,936,0,44
2,101.0,19,1,1,0,936,0,44
2,102.0,19,1,1,0,936,0,44
2,103.0,19,1,0,0,936,0,45
2,104.0,19,1,0,0,936,0,45
